Date,AAPL,MMM,ABT,ABBV,ABMD,ACN,ATVI,ADBE,AMD,AAP,AES,AMG,AFL,A,APD,AKAM,ALK,ALB,ARE,ALXN,ALGN,ALLE,AGN,ADS,LNT,ALL,GOOGL,GOOG,MO,AMZN,AEE,AAL,AEP,AXP,AIG,AMT,AWK,AMP,ABC,AME,AMGN,APH,APC,ADI,ANSS,ANTM,AON,AOS,APA,AIV,AMAT,APTV,ADM,ARNC,AJG,AIZ,ATO,T,ADSK
2015-10-29,3.4253452586920345,5.4809672741123325,3.253004278533636,5.625570803430258,6.850597697541303,4.420434393358558,2.4250915062239145,3.816794229728722,0.14288519649889786,8.411593349871902,0.8870438431447755,12.428138630966089,2.775536208183555,1.6262395011972564,5.4431618324701825,2.9532679208682513,2.3740445535778107,3.884532601365768,3.2764260017026023,11.553308162233364,3.4791653449031528,2.193809800478995,19.08740479795254,13.965567636396653,2.2935083714077735,2.1104093907606956,28.742779634226057,29.80936009107767,2.632080442848864,31.933632844802617,1.8308197663748875,2.3910759876111762,1.840036008920544,2.298872949111917,2.3861219453022486,4.636341007502871,2.377092203645579,5.376096172549513,4.658791385664354,1.6674410432661257,9.459082770776678,1.914138733319915,4.590358093806908,2.8606897897965733,2.7198385836118315,4.655277337645575,4.258064279978538,3.3391684238312993,3.3417726782006,1.82496277339945,0.7561586079623617,,1.8245849230011026,0.5752699194516566,2.02372478505584,2.8967795482936904,2.547344158115865,0.7104680362328145,3.697089922940142
2015-10-30,3.5181799030904504,5.666521155493295,3.1512283677938435,5.477374881566947,7.3759466997472956,4.495308552596739,2.467910041259905,3.8931380274227445,0.14317118176551166,8.593144330890683,0.868541393683922,11.885088196588242,2.7771174086982726,1.5588334041586898,5.307567468188734,3.2456436513986797,2.3852518788218813,3.9222094545867603,3.2546337067282827,11.282534348615401,3.583283611532571,2.256235671816972,18.858578482294977,14.500601603533452,2.2785963317222024,2.1090632710653074,30.093421945310844,31.21988106751917,2.7048820687139163,34.03678906297572,1.8466030119155725,2.4558966915002203,1.8409982246805092,2.328004067404831,2.3870829123657087,4.724337696086756,2.37752063682545,5.191525188739346,4.619857214023527,1.6653697355038812,9.231887643557746,1.8794245648376908,4.503228208050905,2.876132329212492,2.758446765721915,4.603314195438102,4.134840240391288,3.4935180130270904,3.3506824121540215,1.8255317312210548,0.7543394751604923,,1.7764283343604506,0.5767549979701453,1.9553445229394777,2.934677337195096,2.639140075665381,0.6984619098763077,3.7437113032436624
2015-11-02,3.6599200540805437,5.946226539285272,3.0546407409869207,5.366997824642535,7.730580700445511,4.5711751508649865,2.501988339244923,3.9999489085720255,0.1462795433485403,8.83089743249631,0.8473224527788038,11.332323694226954,2.789297746907642,1.5114575597092779,5.187942700461679,3.45068179212582,2.388118251952847,3.9866767378895203,3.237379651145328,11.070258617008928,3.715936647669263,2.3688950617448303,18.70654738697766,15.038015265838228,2.264707761045093,2.0964558403162807,31.734189201770555,32.91835693464699,2.7740544222948245,36.00984787581777,1.8657320930234593,2.5236653630001116,1.8417036757791634,2.3078226341586103,2.3967666543658575,4.8457097892446654,2.3834836288591035,5.044200630427421,4.574562048748732,1.6713805231327212,8.962080082591148,1.8665318756822618,4.474413318863452,2.887099589475232,2.848636823361675,4.520997274488595,3.996221135220332,3.669484835069135,3.382552791876301,1.8363859742242943,0.7520313122688872,,1.7740234522236589,0.5779621319676809,1.8769581112566165,3.006443414676201,2.7320926769566674,0.6877560334755032,3.836788687089633
2015-11-03,3.764372003657707,6.138407426561598,2.9329047854006336,5.222476672889047,7.946621630540992,4.616267266371693,2.567436954264768,4.113110535450788,0.15519977557645068,8.986842640756008,0.8236758591242024,10.617324201139079,2.7653243084805696,1.43098717457054,4.99039274464039,3.569417695313346,2.3871690677854547,4.0361377606071525,3.2255025623398823,10.776465174938835,3.85040608321378,2.415349713248137,18.41631627040949,15.615546682459788,2.2535114783490395,2.097949032089126,33.27162962424734,34.50724082657525,2.786539249445615,37.687690372981294,1.8834654920881484,2.5884614183186128,1.841901467763437,2.232196677188199,2.3351885139063406,4.920662132194073,2.3937789900296034,4.8153843033246035,4.520999623851912,1.6644584721914157,8.746232020019812,1.8122495540978274,4.391000539109888,2.878372872905847,2.901099947253535,4.497228559625949,3.7893159199574127,3.7910784953878456,3.4219354552484846,1.8425637000387782,0.7313212397092086,,1.763708214718825,0.572257991678119,1.780316102193198,3.0924358736711977,2.8172313762129417,0.6576436922747277,3.9377950037458627
2015-11-04,3.934200742238123,6.3555483478818084,2.8110984643500365,5.121011031334637,8.083012171382077,4.665070502855094,2.6601821440548163,4.239153243985033,0.16055419117881153,9.104310413608344,0.8086336910664322,10.048658392055586,2.763523067709551,1.3958600613007488,4.837184174130646,3.7362441449582375,2.3744630734137004,4.085314529171522,3.208104655435373,10.571955417799257,3.9710827053975244,2.446575238058284,18.212910228270736,16.199877745928873,2.2459566871776477,2.083213639499649,34.887584042331156,36.15266872333485,2.8007724670936316,39.858934752860094,1.9067164294600094,2.627265877047902,1.8411435895969863,2.143103931982103,2.289876541709414,4.952067909663658,2.4189106433609253,4.615750151739289,4.467746341600026,1.6750413098877808,8.58070595353402,1.783700558842742,4.306123218759688,2.8947067365098507,2.9896884179054264,4.505364144378072,3.6278269164326145,3.9346537008690827,3.46312502160316,1.824810833010154,0.7167504500362836,,1.761447425811597,0.5723078465182586,1.6853903552937146,3.153367543501227,2.892781880067998,0.6293355836405522,4.038012387245546
2015-11-05,4.04874291713373,6.563217868188897,2.6932945559243415,4.985027851839548,8.173309884206995,4.701854481475395,2.7591256086473925,4.344995884611201,0.16558224184240578,9.228069637647984,0.7816785321880445,9.629751508958938,2.7650431847548815,1.3782598850487269,4.715246816696826,3.8956204984311413,2.373297278418993,4.067975172693384,3.216458781081394,10.186120515593514,4.08465619987612,2.4659148209041053,18.078485384160608,16.659092066333244,2.2247584519429418,2.0814853114292395,36.59808629301154,37.81967376512587,2.8146694219397475,42.440758874813326,1.9234861242172618,2.6644115959329735,1.8326898511192318,2.0597790663710014,2.261068444004837,4.971202184400849,2.452095903922537,4.485711814219727,4.4116628429138895,1.6945890207223127,8.326276049537663,1.7547702458781609,4.128868601954226,2.9041541403972464,2.9769186662994964,4.5554701581267345,3.4622298544394043,4.094111176761525,3.464770983211061,1.805518494476955,0.7017345891545576,,1.740394550695442,0.5731190063853684,1.6081197481199399,3.2390105336797412,2.960095261102636,0.619199775179188,4.365398215732597
2015-11-06,4.16285816565321,6.7726774846243565,2.583161773053065,4.87218110301384,8.153862860511056,4.740319722702766,2.7820535590907984,4.448011359753629,0.16835048438664496,9.409361848471585,0.7597869720769723,9.200824981434339,2.768934629609544,1.3668254592881488,4.579720022034384,4.015388967375682,2.366900545458128,4.070958170225882,3.1915314275606734,9.847496712219717,4.2218959078235425,2.484162234164556,17.829691908704426,17.058210855739272,2.197124333983646,2.0990494149324936,38.261132518286836,39.487550042533236,2.818325202873671,44.95073136035162,1.9231022709758872,2.694470562127042,1.8455187058887437,1.9707299616947025,2.2309574532455723,4.9335576916840465,2.4509547257745083,4.411416272704028,4.363708612305177,1.6979434137091427,8.12133950398456,1.7467135484500815,4.002628317284498,2.9491715728491825,2.966303083477902,4.652311918438191,3.2742217948058525,4.262593783450619,3.4600952723566674,1.7944012976336075,0.7017345891545576,,1.7147419548583405,0.5746718788678525,1.531054656627734,3.350188775354109,2.9708102102094585,0.6126696928544848,4.688235652254895
2015-11-09,4.251074825869595,6.916447652921002,2.4414473108693855,4.735880101837804,8.196502869747821,4.758392559022552,2.780529133076485,4.511563707895039,0.17039044146421636,9.503485906683053,0.7350797643025193,8.557438407046735,2.738214623077233,1.3472293812301543,4.394097000104148,4.147526970587624,2.358054803779315,4.057422729891426,3.1400335157807007,9.570734929481567,4.346868214799727,2.4855647143360127,17.55817140074248,17.398282047147116,2.162834664349258,2.089024932711979,39.56446733043715,40.74430293925317,2.8220220542328596,47.08591575708819,1.9265346879707743,2.711150421900124,1.837413436217656,1.879040835979124,2.155135470986677,4.8654213560339326,2.451742946268237,4.233984526631608,4.312305251477441,1.6831071196662593,7.924176729235364,1.7277234621263942,3.8676931437534354,2.9781344926811477,2.947093996227221,4.748301736256077,3.061046915736299,4.385754478380286,3.683443162459969,1.7875610613410151,0.70564496983003,,1.7080948104118565,0.5845093311419554,1.431311861219398,3.429977911674719,2.9784443101180518,0.6011609295994477,4.964427186306192
2015-11-10,4.245762031248296,7.052440734294594,2.2902952712212614,4.55197937637442,8.097570973938113,4.778885693817624,2.7829093218761862,4.5779254670561285,0.17053080557399355,9.586514096068319,0.6995518339348592,7.82656807089574,2.7321741926914425,1.3229440290333032,4.1921089813912245,4.27002267488923,2.311808174113477,4.030661758202938,3.048890114812849,9.097394205358299,4.435915806183436,2.458297467898807,17.20896022934388,17.748723276276653,2.077594348480039,2.0737253521522456,40.88327204605908,42.02482133242904,2.8237413375242633,49.21671417296202,1.9324151628420243,2.717686703236575,1.8162433679855152,1.7701560705555242,2.075427802881043,4.786138695840192,2.4606542467469255,3.9704403938238957,4.239619746300289,1.6405810256415194,7.622800425544449,1.6902085837248813,3.7606610001690015,2.9840193952808773,2.876574567595548,4.712316219497989,2.7509200258641253,4.491648480618922,3.85022495123868,1.768600990409326,0.6983055106171571,,1.7126740828669864,0.6007207300236534,1.3013480624569853,3.530465226781638,3.005477537096014,0.5835396568130417,5.20712268596267
2015-11-11,4.241461159596129,7.226264030338318,2.1109998367442864,4.360979633245508,8.070122638893329,4.795602104847844,2.793254480569288,4.670492733414916,0.17126273716497886,9.674714289420288,0.6617230333616926,7.040574947632006,2.7263193613161136,1.2833989564262547,4.003851817753449,4.3831826014340916,2.2614500310503067,4.009396322397744,2.948932484240743,8.729447162814195,4.51081618818766,2.4696122434034224,16.938172723938877,18.012696020802792,2.009393892087702,2.061503887174827,42.39153665499443,43.47993559570625,2.826208511066192,51.684197947865215,1.9477939426278386,2.725815982116422,1.792268581063291,1.641085798753475,2.0050431050496713,4.734532100328308,2.4720256338604285,3.7611426733167233,4.154454865080095,1.5924690260316279,7.36491475704424,1.6775912918148377,3.6952545687250877,2.9992784442996783,2.7828892994704275,4.6387634237689275,2.4091848435039576,4.6186688962168825,3.8787324069527425,1.7388223415844497,0.7039053438147375,,1.707349980174608,0.6244569165906411,1.1599917689166281,3.6125255106326866,3.0366820048977923,0.5590786154961758,5.399516454077487
2015-11-12,4.246617247980847,7.324572573866253,1.93653867348376,4.162697880469829,8.040206774191219,4.8104422051447635,2.8050570555241525,4.7581988711250105,0.17103331274285227,10.003617959924698,0.6401447576404169,6.3923168394780205,2.731683634725311,1.2608526731053489,3.8568320589662624,4.527223304350921,2.226024578419653,4.000372652132831,2.8527984872822083,8.424580762088548,4.552837024510262,2.4800779728492715,16.546748753819653,18.186336710229604,1.9292943222642178,2.03314481852821,43.51492042447059,44.7060978803071,2.823301929534126,53.64840782911326,1.9471269505560669,2.72906545851064,1.7544064297943942,1.5364536446831547,1.950378899882592,4.680508446956753,2.478594069088726,3.5726102241307913,4.031932020658084,1.5564081494529902,7.101727272588981,1.6468087269172893,3.8339024239813644,3.007451649441572,2.714451360116872,4.6170360536718285,2.1000068536341545,4.70241773071302,3.9253100600839503,1.7180969221491293,0.7054487843126755,,1.8084292510165196,0.6555536539599662,1.0231288418953703,3.6542738850719507,3.054961769389168,0.533566403875533,5.572820939195821
2015-11-13,4.24792227045413,7.388941966874127,1.8124882154302087,3.9930330959165565,8.032840874443067,4.819695641162913,2.7853339219018682,4.806408536797415,0.16899025061303863,10.42232775977593,0.6226773565784498,6.025227435518145,2.7588096743358603,1.2501802242958442,3.8216800332880614,4.74751013839094,2.2306778567432257,3.9943959330612877,2.757691140017119,8.290291401719669,4.584875957141363,2.49547298597451,16.428477063191757,18.273956411731017,1.8677120962761677,2.026976116075867,44.19454029571003,45.49809634653054,2.8181087689971607,54.58574207864932,1.945199298461294,2.7326958606230587,1.7270142992547768,1.5574787227283928,1.924949012458475,4.64724598294391,2.4787226697325577,3.446461314627643,3.980467507959314,1.5494059732867185,6.986474687517218,1.6317856151423225,3.9252744551206358,2.967129236139676,2.7118677190127443,4.721666788316243,1.865998006248055,4.758083324291812,3.9786038774372825,1.709011806844004,0.7300479581414747,,1.9436363715038696,0.6779157781463793,0.9172330658969134,3.678713988633759,3.059984541706092,0.5270141884259806,5.7090099545382955
2015-11-16,4.123551568164472,7.487554638417006,1.7521733397210772,3.8723388748380656,8.137827837998474,4.848516981604002,2.7468932836687476,4.824350688870913,0.1682549812057958,10.69821721248061,0.613766274365144,5.801185099557251,2.7963580228737683,1.2606550512301762,3.8557163483999344,4.928171349812,2.224351209922643,3.9931972202169126,2.7175514225978095,8.246006114244736,4.6285366963169485,2.537357271040812,16.4299242109107,18.301695750520633,1.8521068397267904,2.0605447691723358,44.80564499342489,46.24200324178811,2.8054153846135477,55.219503877220035,1.9602279571691767,2.7122745890354505,1.7172192983553465,1.6024742168969377,1.932374750182047,4.664323834829418,2.484417993889384,3.428747407627937,3.9524282888535733,1.5546787413162342,6.980495757247183,1.656995945973268,3.9784571683854995,2.9247016314093255,2.7152183793310773,4.763962751921617,1.7917006645045708,4.81479112312485,4.0647494554514525,1.7098045201645546,0.7707530390308145,,2.0570494680790365,0.6870237744551425,0.8845487693865366,3.6971421242638027,3.0665401978957894,0.5245865738334928,5.8594586337157795
2015-11-17,3.883212633911567,7.489708666160384,1.7630977088843889,3.8210822371779773,8.253287822862148,4.7743092469287225,2.690763422638683,4.722305750701407,0.16689408918726706,10.920476226655223,0.6239445098824709,5.813949645484474,2.784939698502263,1.2811494110990287,3.8427110692294373,5.102448398662886,2.1420022313997746,3.9709399014043294,2.717078955578501,8.264655252379335,4.640978807728538,2.5522738892308254,16.463380781340472,18.061475948723572,1.8558593346632022,2.0774608034404083,44.706314136825796,46.33728373274373,2.7569832239561305,54.82074024403489,1.9553083693394469,2.6393601347492726,1.7153044812151563,1.6818274631541281,1.9195837222342114,4.691734344375407,2.4505709930728714,3.4191829193774854,3.954596767461792,1.5451089589136813,7.011093509816188,1.6134594548452303,4.050958650578966,2.820401742429714,2.616679284938383,4.815156496978803,1.8092934210944067,4.750982946170405,4.099896843128306,1.7068003235975702,0.8059769662072183,,2.2152662667878795,0.685112139775468,0.8855202275757654,3.634995857907665,3.058773336164991,0.5194404584074517,6.008471984891061
2015-11-18,3.672781042501591,7.464783754214066,1.7946160771615516,3.8244930944347053,8.369839010189871,4.703300184670011,2.6438188171380395,4.636009098370036,0.16505030477809604,11.083692861930986,0.6307626985808149,5.803060258310693,2.771841379438666,1.3241099665019875,3.857229824744761,5.242246564169653,2.1008363951820757,3.937375391266555,2.694622574537878,8.35539275601979,4.662662256912246,2.5565257752558943,16.70730327129032,17.84267764797958,1.8439019285292648,2.081851217432738,44.697848402760314,46.51291160150803,2.698309179723283,54.898911245159915,1.9378075735454858,2.559859255267643,1.6764149601587395,1.7116058719860678,1.914590211498529,4.7093840205601225,2.4082277223534367,3.407860886129826,3.9641660446274765,1.5315091703881885,7.067485610392447,1.6010012668631028,4.091153785154661,2.678346499568606,2.513597794010839,4.826870750593965,1.8302485012344305,4.715174383124818,4.106743716717897,1.689232467034546,0.8452134922359678,,2.348603407581118,0.6770228947383714,0.8947255363016329,3.615703739394821,3.0541100352385206,0.4994689552796759,6.139178656487491
2015-11-19,3.67570229559197,7.542010671681291,1.8209811721647393,3.781068437766456,8.450583136031621,4.688080025130989,2.629061243599879,4.632789878149563,0.16476611998157598,11.309488115766815,0.6336067503778211,5.709140742931628,2.8076369771536185,1.353551292598466,3.880163063000933,5.393852548108354,2.099562363599532,3.9033496986635123,2.6999302093930733,8.368410623047577,4.73224208396433,2.6258703103933714,16.64739884925948,17.790742390419034,1.857401471408037,2.0876149719685335,45.50309143126701,47.43590946478622,2.671855081450264,55.606297335477876,1.9375986287999722,2.5141479670058713,1.6595791022455448,1.7340786315981194,1.9417584420976535,4.747858167125568,2.384525465352594,3.4333834508991954,3.9532316609288998,1.5444035654198103,7.13314386199586,1.6046544236093707,4.197063740229354,2.6399497084749215,2.467136998983047,5.145289920070945,1.8453384467491436,4.7350059390604216,4.1070019135025735,1.6846791426142027,0.8893976092528725,,2.511842662135105,0.6664232041320093,0.9029114709058118,3.653345019363587,3.063943380604156,0.503171298796184,6.298606706302461
2015-11-20,3.7287372892977753,7.636199802871946,1.8297736191056746,3.707552758576382,8.444361531025638,4.6943375283959625,2.6397242355117507,4.6575599766874705,0.16729272950319918,11.579814333571717,0.6250350498647028,5.473719985551782,2.8734208436344386,1.4074058658349062,3.859311650077761,5.607308729367523,2.1510888781223128,3.9138192654921977,2.716836660654827,8.24675347866398,4.80005636442897,2.6995872199637896,16.65828056166616,17.810758822422518,1.8931122478740887,2.1130673877828574,46.79582045264452,48.90063926886781,2.650836660377326,56.7011605743676,1.9478540705673613,2.471071607016966,1.6564117504429894,1.745556392284219,1.9623250578760492,4.813632430414789,2.3794785071736704,3.4265120997153997,3.9351512042104444,1.5669725389594975,7.192543241220952,1.6273139891272121,4.3231004254048475,2.636149841852801,2.457232056304561,5.308340572417161,1.8571915800399934,4.741458913363924,4.1402062777835775,1.6838022868623683,0.9335706770457392,,2.6786534056866222,0.668917225250787,0.9016084810530876,3.7158728814622686,3.0789838187187994,0.506886363311117,6.403570109028502
2015-11-23,3.7516851383237753,7.717861100833211,1.8164766525828144,3.647771128927879,8.420427400011775,4.691504751799405,2.6703668044028275,4.68645217365856,0.17043088878811014,11.847733989162617,0.6053153448135253,5.281012194860273,2.9262717791455746,1.4865764236247312,3.850756914368378,5.791739322391128,2.1555966507915025,3.930385365876202,2.739274286342884,8.185002578093252,4.866448080572124,2.7436357739114605,16.556043667522207,17.794553831817183,1.9095161927555144,2.1288198900551722,47.88965983601288,50.14806935353531,2.638737307173946,57.97019831356555,1.9473750186537482,2.4146313131678796,1.6509067787402028,1.7623999671096289,1.9977220007023682,4.863833074350005,2.3709119797704314,3.4210500378665083,3.918873710416169,1.5906881217149509,7.3043439188432835,1.6672445805956313,4.370206768951534,2.6326514475083442,2.448392364285429,5.466660524318061,1.881221384713873,4.764900624997462,4.174438799861005,1.6836979998806982,0.9725418237125578,,2.7936934374764157,0.6698527327821714,0.9068299537241054,3.749842403468142,3.090727722253667,0.508729973994764,6.5370116533422635
2015-11-24,3.788751597195977,7.7461283276098385,1.819623253673867,3.6249637403213146,8.42914260506347,4.629219345787212,2.665372611510849,4.68754490072661,0.17649000467848108,12.077953062066628,0.5812478297147214,5.1079611591507685,2.972739344281571,1.586352272061129,3.8499512213502407,5.976293335663745,2.1243113274232672,3.958744918239066,2.734658960961763,8.27643710701918,4.918767024321054,2.765174650443867,16.702099278555757,17.692170583954496,1.9112507810391162,2.132668814229524,48.517194290062235,50.88860486784307,2.614813487855609,58.775605411575036,1.934130821298848,2.3729731523809265,1.636687945021435,1.7908595291388891,2.048072947091984,4.891477357042869,2.32895733320444,3.4207442280081164,3.9104524388918294,1.6185643006937638,7.436384781317893,1.6885937049998292,4.363447358810154,2.6303164886584374,2.4205316687293528,5.601806972391504,1.9068949751696822,4.8108859139284945,4.248462201014151,1.6715633857387455,1.0178634534588107,,2.91961233012056,0.6705158440895077,0.9151465413199725,3.7563343525785706,3.0880111667708854,0.5102590457653309,6.65828921165107
2015-11-25,3.7078817896232907,7.689690014176596,1.840292556881973,3.622547235658425,8.458388600192322,4.482844319412455,2.6394917761111256,4.593838217570294,0.18137677720902515,12.241053096198382,0.57476735652292,5.090974166709621,2.9700361379984956,1.6911957124629797,3.8570667809280836,6.120732986181982,2.0880063478050483,3.9355455188669137,2.685428455330858,8.491117091601089,4.925389840890359,2.793938333684033,17.171422722217365,17.48801967562751,1.8711603321737538,2.098591530629554,48.671038494235276,51.105645530180695,2.549535994119552,59.21932004062053,1.8915076639912685,2.334972936849372,1.5900713394079955,1.8309527867601747,2.0955024409973517,4.886006641824656,2.2567772131582315,3.4066270410208794,3.9088182899346586,1.6161031460062012,7.563674039231774,1.6840225920086571,4.41235864196358,2.5685736275656876,2.3329092128670377,5.735996113355663,1.9235128234354484,4.798369929783469,4.300039600395725,1.6471496609748988,1.059084627012984,,3.0311239128648553,0.670388958689004,0.9237570516077247,3.666932318317171,3.0387555948071476,0.5034922953983099,6.742045624959821
2015-11-27,3.716219582760003,7.686277294247895,1.856820767220643,3.6107662300904786,8.435321505331265,4.401370882999477,2.620958222797493,4.535572029745096,0.18509340671411678,12.417398713869275,0.5684277801471266,5.078170585671395,2.983805650204476,1.8237739787111191,3.8480855024147864,6.24153595467069,2.0963259426021326,3.905802231737587,2.6776432159812686,8.638593817028122,4.944545528178116,2.8509802605993992,17.566026290335735,17.322999944882216,1.8292828084307697,2.0870963529366318,49.109953715952926,51.61195290843566,2.5115626620990694,59.76433781498187,1.8452848676932532,2.3334367551736332,1.5404207730980668,1.8666297615400012,2.1570796524742684,4.902051740974011,2.203622954203713,3.4004127823545147,3.899537260683185,1.638525061917315,7.697988091034883,1.7056018040927277,4.453679679053689,2.5336116725624303,2.3155925892841562,5.8685647168758495,1.9497787503050077,4.828017279117478,4.330956679847023,1.6301796719110055,1.1044161321431076,,3.1333937261279114,0.670388958689004,0.9332359715155611,3.602994811288215,2.9990722670980814,0.5063936969110315,6.82419735144916
2015-11-30,3.6974433553227,7.659703133307347,1.8654253767326443,3.5787950936082003,8.448733104640326,4.339502545756922,2.6122334697658722,4.480955320705465,0.18959701167517412,12.61957926810352,0.5577822307578516,5.076518614458227,2.992467620146821,1.9367852900843343,3.826592718875989,6.334478184511898,2.1055351521254067,3.8805117716828876,2.6586076811481627,8.696759671585388,4.936702552351692,2.910541696334452,17.81415307643072,17.179295448020838,1.7949978439783782,2.072104037263487,49.0824703455926,51.663133508864746,2.4804090866807815,59.85154552941706,1.8047648797520126,2.328850229153924,1.498690351060397,1.904006628911271,2.2127955833707675,4.907218236354377,2.1648666860481938,3.389996683498197,3.891464090591158,1.649193357012339,7.761812903440798,1.7276912110976388,4.507725634450278,2.5283916137620626,2.311554518886585,6.008637981729487,1.9787704551372336,4.8569743988139065,4.355339783847874,1.6087200934230483,1.1518765425205637,,3.2261655319508824,0.6697316057412382,0.9374456669752099,3.536178249207725,2.9314347107307066,0.5119249978169318,6.903152090553345
2015-12-01,3.63471987259825,7.5889159732942355,1.8852959125734183,3.573314608054519,8.436260792447749,4.247161800729979,2.6049942038822214,4.390263890341514,0.19342824112128712,12.812562244577776,0.5560326322578975,5.08895074264037,2.984273142063362,2.0008265170705037,3.8312933124891697,6.42420483549227,2.139192677328077,3.8228696700416367,2.5897931499102707,8.834580903798773,4.90801354123073,2.969575594094093,18.295013166199414,16.894343823313566,1.7511753599348505,2.0413067986778417,49.26677317978123,52.10145493918228,2.416195613550012,60.02251916012589,1.7362067474976461,2.3118455952976085,1.4254132020611152,1.9275032590269539,2.269407971778707,4.903142426007784,2.084104564593123,3.3770287269437516,3.894342742425109,1.643874943695093,7.812727057039314,1.7401395732708753,4.555415365533895,2.4834615444853982,2.313521272425604,6.0345514463126495,2.0177176791533777,4.8824581078735765,4.3700207856103335,1.568711947790689,1.2070388985208638,,3.309935134291944,0.6696947613997376,0.9307931130001805,3.422464850033941,2.824855358529027,0.5142599311984097,6.99080121172968
2015-12-02,3.620037490636881,7.563774614068839,1.898564548450409,3.555401917731721,8.379996217789632,4.2116618430524495,2.606051036654846,4.363337092886437,0.19582829660549672,13.156970037397112,0.5543085222627926,5.053431781311053,2.9884910832730136,2.050486479414078,3.8232574923883815,6.516384400088612,2.1508124598132077,3.762868582843594,2.5143396882276554,8.828437174146755,4.913134834126309,3.025551539578165,18.583109890222566,16.716035181080937,1.7201364746802603,2.025810927815063,49.52130903861785,52.58452168990332,2.378193654120212,60.39197996736428,1.670119045792396,2.299802767274047,1.40318386954503,1.9706382214907436,2.314254867818193,4.883039304890691,2.0086123818608366,3.3768164226896955,3.874996376888995,1.6493352453071815,7.8697890408841475,1.7454817459440228,4.622225632988918,2.4941594770934525,2.3206488718546723,6.056264543923981,2.0392926656737926,4.909942210874118,4.368973618623221,1.5315297455752983,1.2583649909962762,,3.389270253772518,0.6678310241641083,0.930811322188151,3.331718224532794,2.7391437484323924,0.5174316188889344,7.084049753068865
2015-12-03,3.560756635575836,7.470007788211136,1.9010077612872898,3.556649104579699,8.41739391443299,4.099137772779043,2.570580096767729,4.253558678755509,0.19678796053729347,13.581703083342,0.5536550099624777,5.094868261189201,2.933931936867238,2.0832341965113224,3.8228862517451203,6.64631098561562,2.1228152611020974,3.703746351182575,2.4164270911835484,8.813062356941987,4.862477394541764,3.0463796193696,18.79500155934594,16.358772007150026,1.64867157617935,1.981537061044902,49.4495281246586,52.66615741475866,2.3219596243637874,60.41341734157243,1.5776086727365712,2.2870263610791577,1.3677890423624288,2.036493406687196,2.326315404579048,4.811322685987775,1.9079152627192846,3.3525596048331874,3.858625421214375,1.6378208186179517,7.867289174474263,1.7204412783034646,4.722574022234076,2.4730246982575874,2.317021295460079,6.167735373114711,2.045865915604566,4.893523622741262,4.336032892280401,1.485786243950281,1.2900611901355188,,3.493668991561557,0.668542114845398,0.9256293629275464,3.1866923636176945,2.6296002735910338,0.5154747688181939,7.148709359630926
2015-12-04,3.5773968013479456,7.41225537891556,1.9163365178687828,3.549174691206506,8.406045719169477,4.06805982434639,2.5742772503329947,4.184663547316296,0.19838890286419508,13.952340600068968,0.5587549466407747,5.093037409689839,2.896899160440826,2.1428829187311846,3.8317216852797227,6.688016251260116,2.257648619279626,3.6316793363759143,2.3213650949290465,8.861262003450104,4.806370231501125,3.0873247840215376,19.076483629946395,15.990911899883171,1.5727806442102037,1.9787544661450058,49.692799413305984,53.173291010018715,2.277223108249662,60.57706053188464,1.4750458769078718,2.291012278423404,1.3174710837423054,2.0762966542886785,2.3684392343438994,4.721216839579365,1.7983801484090518,3.3550609844001325,3.829415508350078,1.6276087187168211,7.9383377417248155,1.7229803619553175,4.853312489284403,2.4462585925643374,2.3267396990463567,6.2114893453187054,2.1213031052649063,4.915459352869938,4.293626767571761,1.4481412594580187,1.3282768322983067,,3.5798607428017335,0.667335878805543,0.926134668246659,3.1747443110710996,2.5091517012502424,0.5282692131687738,7.222962698314532
2015-12-07,3.594703239089336,7.346672993117316,1.935837830848589,3.5472841326167206,8.393526862534577,4.038095075175431,2.5642497113036757,4.069966624712262,0.20300329796101557,14.453303802909671,0.5682929886106375,5.110000196247817,2.860632777377358,2.1868953498479278,3.831988062888616,6.735882463609362,2.4424719811147657,3.5003592067488003,2.2761768608117996,8.969084850242563,4.764379720833982,3.111939187785377,19.34277740136785,15.644580053695657,1.5055303981192192,1.9802751620708643,49.793229083871026,53.56439713092996,2.2037753943405995,60.720470481380715,1.3791007776091355,2.3165590106270364,1.2765456898619152,2.1244871165706702,2.3807468027875003,4.649479054714207,1.7223086841183535,3.342018504380287,3.744533684469021,1.61963949396017,7.963885452288531,1.7247357858737393,5.086398112880248,2.4246614068469525,2.329028822113839,6.196845586747413,2.191355351565767,4.941382489137406,4.239960941484064,1.4295032917125359,1.3585359429150834,,3.677325525786198,0.6668489651883734,0.9255121654311858,3.1974500963493417,2.4050027661282893,0.544453154355974,7.247996286525795
